filename,Z,P,C,mcintosh_full,pred_Z,pred_P,pred_C,pred_mcintosh_full,date_iso,lat,lon,carrington_lo,extension_ll,area,mag_class,num_spots_srs,noaa,orig_w,orig_h,square_size,yolo_conf,dist_angular,z_length_deg,z_length_mode,mean_dist_angular,num_spots_det,num_bbox_spots,num_umbra,num_penumbra,area_bbox,area_umbra,area_penumbra,area_total,valid_area,bbox_fraction_valid,umbra_fraction_valid,pen_fraction_valid,fill_ratio,elongation,pen_diam_ns_deg,pen_symmetry,pen_irregularity,pred_z_tree,pred_p_tree,pred_c_tree,length_deg_attr,num_spots_bbox_attr,num_umbra_attr,pen_diam_ns_deg_attr,pen_symmetry_attr,fill_ratio_attr
hmi_20131118_0000_1893_0.png,D,k,c,Dkc,C,x,i,Cxi,2013-11-18T00:00:00,-13.0,52.0,101.0,10.0,420.0,Beta-Delta,31.0,1893,96,84,224,0.8398038744926453,54.969688415527344,9.805942311873736,bbox_span,54.969688415527344,4,4,2,0,68,206,6,74,39920,0.0017034068136272545,0.005160320641282565,0.0001503006012024048,0.04,1.3513513513513513,0.0,0.0,0.0,C,x,i,9.805942311873736,4,2,0.0,0.0,0.04
hmi_20131118_0000_1896_1.png,C,s,o,Cso,H,x,x,Hxx,2013-11-18T00:00:00,11.0,19.0,68.0,3.0,150.0,Beta,6.0,1896,55,56,224,0.8298965692520142,23.488445281982422,1.5127308356617093,bbox_span,23.488445281982422,1,1,1,2,38,49,45,83,50176,0.0007573341836734694,0.0009765625,0.000896843112244898,0.39903846153846156,0.8125,0.0,0.0,0.0,H,x,x,1.5127308356617093,1,1,0.0,0.0,0.39903846153846156
hmi_20131118_0000_1899_2.png,C,k,o,Cko,H,x,x,Hxx,2013-11-18T00:00:00,6.0,-10.0,39.0,8.0,510.0,Beta-Gamma,18.0,1899,92,85,224,0.5928024649620056,13.41967487335205,2.2837438511427077,bbox_span,13.41967487335205,1,1,1,2,162,80,57,206,50176,0.0032286352040816328,0.0015943877551020409,0.001136001275510204,0.6058823529411764,1.1764705882352942,0.0,0.0,0.0,H,x,x,2.2837438511427077,1,1,0.0,0.0,0.6058823529411764
hmi_20131119_0000_1903_0.png,H,s,x,Hsx,H,x,x,Hxx,2013-11-19T00:00:00,-11.0,-63.0,332.0,2.0,140.0,Alpha,2.0,1903,48,58,224,0.8779139518737793,56.52572250366211,1.9357298011610684,bbox_span,56.52572250366211,1,1,1,1,14,46,22,36,35098,0.00039888312724371757,0.001310615989515072,0.0006268163428115563,0.36363636363636365,0.8181818181818182,0.0,0.0,0.0,H,x,x,1.9357298011610684,1,1,0.0,0.0,0.36363636363636365
hmi_20131119_0000_1896_1.png,H,s,x,Hsx,H,x,x,Hxx,2013-11-19T00:00:00,10.0,32.0,67.0,2.0,100.0,Alpha,1.0,1896,54,57,224,0.8605895042419434,35.9033088684082,2.021616798644129,bbox_span,35.9033088684082,1,1,1,1,34,48,48,82,50176,0.0006776147959183673,0.0009566326530612245,0.0009566326530612245,0.3416666666666667,0.9375,0.0,0.0,0.0,H,x,x,2.021616798644129,1,1,0.0,0.0,0.3416666666666667
hmi_20131119_0000_1899_2.png,H,k,x,Hkx,H,r,x,Hrx,2013-11-19T00:00:00,4.0,4.0,39.0,7.0,610.0,Alpha,6.0,1899,77,63,224,0.591560959815979,11.735222816467285,2.14500864858139,bbox_span,11.735222816467285,1,1,1,1,161,78,36,186,50176,0.003208705357142857,0.0015545280612244898,0.0007174744897959184,0.6526315789473685,1.2666666666666666,0.35629731988103647,0.75,0.7161972193991417,H,r,x,2.14500864858139,1,1,0.35629731988103647,0.75,0.6526315789473685
hmi_20131119_0000_1895_3.png,H,s,x,Hsx,C,r,o,Cro,2013-11-19T00:00:00,-16.0,42.0,78.0,1.0,40.0,Alpha,1.0,1895,116,65,224,0.5514556169509888,44.90168762207031,7.193839609768192,bbox_span,44.90168762207031,1,1,2,1,12,42,22,34,50091,0.00023956399353177216,0.0008384739773612027,0.00043920065480824896,0.05519480519480519,3.142857142857143,0.38332647569194284,0.5,0.5831776862486935,C,r,o,7.193839609768192,1,2,0.38332647569194284,0.5,0.05519480519480519
hmi_20131120_0000_1896_0.png,H,s,x,Hsx,H,x,x,Hxx,2013-11-20T00:00:00,12.0,46.0,68.0,2.0,160.0,Alpha,1.0,1896,51,55,224,0.9059957265853882,49.18638610839844,1.187623514167591,bbox_span,49.18638610839844,1,1,1,1,30,46,15,45,49583,0.0006050460843434242,0.0009277373293265837,0.0003025230421717121,0.375,0.5333333333333333,0.0,0.0,0.0,H,x,x,1.187623514167591,1,1,0.0,0.0,0.375
hmi_20131120_0000_1903_1.png,H,a,x,Hax,H,x,x,Hxx,2013-11-20T00:00:00,-10.0,-48.0,334.0,3.0,130.0,Alpha,2.0,1903,54,58,224,0.8736511468887329,50.51862716674805,2.1167548179292583,bbox_span,50.51862716674805,1,1,1,1,37,55,19,56,48263,0.0007666328243167644,0.001139589333443839,0.0003936763151896898,0.358974358974359,1.0833333333333333,0.0,0.0,0.0,H,x,x,2.1167548179292583,1,1,0.0,0.0,0.358974358974359
hmi_20131120_0000_1895_2.png,H,s,x,Hsx,D,x,o,Dxo,2013-11-20T00:00:00,-17.0,55.0,78.0,1.0,40.0,Alpha,1.0,1895,98,60,224,0.8082213997840881,54.341827392578125,5.990734464576968,bbox_span,54.341827392578125,0,0,2,2,0,26,104,104,42292,0.0,0.0006147734796178947,0.0024590939184715786,0.08489795918367347,1.0,0.0,0.0,0.0,D,x,o,5.990734464576968,0,2,0.0,0.0,0.08489795918367347
hmi_20131121_0000_1896_0.png,H,a,x,Hax,H,x,x,Hxx,2013-11-21T00:00:00,9.0,59.0,68.0,2.0,90.0,Alpha,1.0,1896,49,52,224,0.8776877522468567,55.848201751708984,2.0038344468685425,bbox_span,55.848201751708984,1,1,1,2,18,33,26,44,36859,0.000488347486366966,0.0008953037250061044,0.0007053908136411731,0.3055555555555556,0.5625,0.0,0.0,0.0,H,x,x,2.0038344468685425,1,1,0.0,0.0,0.3055555555555556
hmi_20131121_0000_1903_1.png,H,a,x,Hax,H,x,x,Hxx,2013-11-21T00:00:00,-12.0,-36.0,333.0,2.0,150.0,Alpha,3.0,1903,54,55,224,0.7761321067810059,38.34698486328125,1.384745503813181,bbox_span,38.34698486328125,1,1,1,1,38,57,28,66,50176,0.0007573341836734694,0.001136001275510204,0.0005580357142857143,0.4125,0.625,0.0,0.0,0.0,H,x,x,1.384745503813181,1,1,0.0,0.0,0.4125
hmi_20131122_0000_1903_0.png,C,s,o,Cso,H,x,x,Hxx,2013-11-22T00:00:00,-12.0,-23.0,332.0,5.0,130.0,Beta,6.0,1903,54,53,224,0.7762109637260437,26.282461166381836,1.6795116254388163,bbox_span,26.282461166381836,1,1,1,1,31,30,52,83,50176,0.0006178252551020409,0.0005978954081632653,0.0010363520408163266,0.42346938775510207,1.0,0.0,0.0,0.0,H,x,x,1.6795116254388163,1,1,0.0,0.0,0.42346938775510207
hmi_20131123_0000_1903_0.png,H,s,x,Hsx,H,x,x,Hxx,2013-11-23T00:00:00,-14.0,-8.0,334.0,2.0,100.0,Alpha,1.0,1903,55,52,224,0.789873480796814,17.502077102661133,1.6738234720801168,bbox_span,17.502077102661133,1,1,1,1,38,27,64,102,50176,0.0007573341836734694,0.0005381058673469387,0.0012755102040816326,0.4857142857142857,1.0714285714285714,0.0,0.0,0.0,H,x,x,1.6738234720801168,1,1,0.0,0.0,0.4857142857142857
hmi_20131123_0000_1899_1.png,D,k,o,Dko,H,x,x,Hxx,2013-11-23T00:00:00,7.0,56.0,38.0,10.0,560.0,Beta,8.0,1899,79,111,224,0.671513020992279,54.80976104736328,3.4563334505902694,bbox_span,54.80976104736328,1,1,1,1,94,82,115,209,39224,0.002396491943707934,0.0020905568019579848,0.002931878441770345,0.5225,0.64,0.0,0.0,0.0,H,x,x,3.4563334505902694,1,1,0.0,0.0,0.5225
hmi_20131124_0000_1903_0.png,C,a,o,Cao,H,x,x,Hxx,2013-11-24T00:00:00,-12.0,5.0,335.0,2.0,130.0,Beta,3.0,1903,54,51,224,0.7801092267036438,16.861042022705078,1.82843665668185,bbox_span,16.861042022705078,1,1,1,1,23,27,79,102,50176,0.00045838647959183676,0.0005381058673469387,0.0015744579081632653,0.425,1.0666666666666667,0.0,0.0,0.0,H,x,x,1.82843665668185,1,1,0.0,0.0,0.425
hmi_20131125_0000_1903_0.png,H,a,x,Hax,H,x,x,Hxx,2013-11-25T00:00:00,-12.0,19.0,336.0,2.0,110.0,Alpha,2.0,1903,55,53,224,0.8015764951705933,24.353824615478516,1.812868719016758,bbox_span,24.353824615478516,1,1,1,1,33,27,86,119,50176,0.0006576849489795918,0.0005381058673469387,0.0017139668367346938,0.5288888888888889,1.0,0.0,0.0,0.0,H,x,x,1.812868719016758,1,1,0.0,0.0,0.5288888888888889
hmi_20131125_0000_1905_1.png,D,a,o,Dao,H,r,x,Hrx,2013-11-25T00:00:00,18.0,-57.0,260.0,9.0,80.0,Beta-Gamma,11.0,1905,69,51,224,0.6811980605125427,55.56898498535156,2.0818789972936256,bbox_span,55.56898498535156,0,0,1,1,0,63,65,65,38744,0.0,0.0016260582283708445,0.0016776791245096015,0.6018518518518519,1.3333333333333333,0.6755599702718866,0.3,0.8348606718793444,H,r,x,2.0818789972936256,0,1,0.6755599702718866,0.3,0.6018518518518519
hmi_20131126_0000_1903_0.png,H,a,x,Hax,H,x,x,Hxx,2013-11-26T00:00:00,-12.0,32.0,336.0,2.0,90.0,Alpha,2.0,1903,54,56,224,0.8498207926750183,35.9146614074707,1.8952057175846462,bbox_span,35.9146614074707,1,1,1,1,28,43,39,67,50176,0.0005580357142857143,0.0008569834183673469,0.0007772640306122449,0.43506493506493504,1.2727272727272727,0.0,0.0,0.0,H,x,x,1.8952057175846462,1,1,0.0,0.0,0.43506493506493504
hmi_20131127_0000_1903_0.png,C,s,o,Cso,H,x,x,Hxx,2013-11-27T00:00:00,-12.0,42.0,333.0,3.0,100.0,Beta,5.0,1903,54,54,224,0.8662328124046326,48.74549865722656,1.3319143147418644,bbox_span,48.74549865722656,1,1,1,0,24,40,5,29,49428,0.00048555474629764507,0.0008092579104960751,0.00010115723881200939,0.26851851851851855,0.75,0.0,0.0,0.0,H,x,x,1.3319143147418644,1,1,0.0,0.0,0.26851851851851855
hmi_20131127_0000_1907_1.png,D,r,o,Dro,A,x,x,Axx,2013-11-27T00:00:00,-9.0,-18.0,273.0,8.0,30.0,Beta,8.0,1907,72,57,224,0.7830356359481812,20.324892044067383,0.4951004742662653,bbox_span,20.324892044067383,1,1,2,0,19,45,0,19,50176,0.0003786670918367347,0.000896843112244898,0.0,0.76,1.0,0.0,0.0,0.0,A,x,x,0.4951004742662653,1,2,0.0,0.0,0.76
hmi_20131128_0000_1908_0.png,D,a,o,Dao,B,x,o,Bxo,2013-11-28T00:00:00,-25.0,-43.0,233.0,6.0,60.0,Beta,6.0,1908,87,56,224,0.864276111125946,48.64789962768555,6.63744896806145,bbox_span,48.64789962768555,2,2,2,0,38,71,0,38,48627,0.0007814588603039464,0.0014600941863573734,0.0,0.09047619047619047,4.2,0.0,0.0,0.0,B,x,o,6.63744896806145,2,2,0.0,0.0,0.09047619047619047
hmi_20131128_0000_1903_1.png,C,s,o,Cso,H,x,x,Hxx,2013-11-28T00:00:00,-12.0,58.0,335.0,3.0,100.0,Beta,2.0,1903,50,53,224,0.8448718786239624,55.68751525878906,1.798682359837199,bbox_span,55.68751525878906,1,1,1,1,17,32,13,30,37370,0.00045491035590045493,0.0008563018464008563,0.0003478726251003479,0.3333333333333333,0.9,0.0,0.0,0.0,H,x,x,1.798682359837199,1,1,0.0,0.0,0.3333333333333333
hmi_20131128_0000_1907_2.png,D,a,o,Dao,D,x,o,Dxo,2013-11-28T00:00:00,-10.0,-4.0,272.0,6.0,60.0,Beta,11.0,1907,119,67,224,0.7057840824127197,14.148646354675293,5.213124778240294,bbox_span,14.148646354675293,3,3,2,0,55,122,7,62,50176,0.001096141581632653,0.0024314413265306123,0.00013950892857142856,0.09841269841269841,3.2142857142857144,0.0,0.0,0.0,D,x,o,5.213124778240294,3,2,0.0,0.0,0.09841269841269841
hmi_20131128_0000_1909_3.png,D,s,o,Dso,D,k,o,Dko,2013-11-28T00:00:00,-18.0,-69.0,208.0,5.0,140.0,Beta,2.0,1909,61,90,224,0.5708563923835754,59.521175384521484,8.513210709111119,bbox_span,59.521175384521484,0,0,3,2,0,68,52,52,28323,0.0,0.0024008756134590264,0.0018359637044098435,0.030660377358490566,0.6037735849056604,7.972653096842018,0.5121951219512195,2.0661966488401444,D,k,o,8.513210709111119,0,3,7.972653096842018,0.5121951219512195,0.030660377358490566
hmi_20131129_0000_1908_0.png,D,a,o,Dao,D,x,o,Dxo,2013-11-29T00:00:00,-26.0,-28.0,236.0,8.0,160.0,Beta,10.0,1908,103,58,224,0.8720480799674988,39.103885650634766,8.105388405315766,bbox_span,39.103885650634766,2,2,2,1,56,103,24,80,50176,0.0011160714285714285,0.0020527742346938774,0.00047831632653061223,0.09216589861751152,4.428571428571429,0.0,0.0,0.0,D,x,o,8.105388405315766,2,2,0.0,0.0,0.09216589861751152
hmi_20131129_0000_1909_1.png,D,k,c,Dkc,C,x,c,Cxc,2013-11-29T00:00:00,-18.0,-59.0,205.0,9.0,300.0,Beta,9.0,1909,92,101,224,0.8685964941978455,55.867679595947266,6.867425477367742,bbox_span,55.867679595947266,3,3,4,1,49,147,30,79,37766,0.0012974633268018853,0.003892389980405656,0.0007943653021236033,0.057412790697674417,0.7441860465116279,0.0,0.0,0.0,C,x,c,6.867425477367742,3,4,0.0,0.0,0.057412790697674417
hmi_20131129_0000_1907_2.png,E,a,c,Eac,C,x,o,Cxo,2013-11-29T00:00:00,-9.0,8.0,272.0,13.0,200.0,Beta-Gamma,25.0,1907,92,59,224,0.8443883061408997,17.881275177001953,5.814274664907356,bbox_span,17.881275177001953,2,2,2,1,34,72,25,59,50176,0.0006776147959183673,0.0014349489795918368,0.0004982461734693878,0.08600583090379009,3.5,0.0,0.0,0.0,C,x,o,5.814274664907356,2,2,0.0,0.0,0.08600583090379009
hmi_20131129_0000_1910_3.png,C,r,o,Cro,H,x,x,Hxx,2013-11-29T00:00:00,4.0,10.0,273.0,3.0,30.0,Beta,4.0,1910,44,43,224,0.5887940526008606,16.424209594726562,0.5412503572771546,bbox_span,16.424209594726562,0,0,1,1,0,5,20,20,50176,0.0,9.964923469387755e-05,0.0003985969387755102,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,H,x,x,0.5412503572771546,0,1,0.0,0.0,0.4444444444444444
hmi_20131130_0000_1909_0.png,D,k,c,Dkc,D,r,c,Drc,2013-11-30T00:00:00,-18.0,-45.0,206.0,9.0,320.0,Beta,14.0,1909,104,102,224,0.8258704543113708,48.92749786376953,9.964144091611939,bbox_span,48.92749786376953,3,3,3,3,64,153,88,152,48884,0.0013092218312740365,0.0031298584403894937,0.0018001800180018,0.041530054644808745,0.9836065573770492,7.726458207440188,0.043478260869565216,1.5215367555980654,D,r,c,9.964144091611939,3,3,7.726458207440188,0.043478260869565216,0.041530054644808745
hmi_20131130_0000_1908_1.png,D,a,o,Dao,D,x,o,Dxo,2013-11-30T00:00:00,-26.0,-15.0,236.0,9.0,230.0,Beta-Gamma,8.0,1908,112,58,224,0.8131265640258789,31.624492645263672,8.427859338403351,bbox_span,31.624492645263672,3,3,2,2,55,79,59,114,50176,0.001096141581632653,0.0015744579081632653,0.001175860969387755,0.09718670076726342,4.0588235294117645,0.0,0.0,0.0,D,x,o,8.427859338403351,3,2,0.0,0.0,0.09718670076726342
hmi_20131130_0000_1907_2.png,E,a,c,Eac,C,r,o,Cro,2013-11-30T00:00:00,-9.0,22.0,273.0,12.0,130.0,Beta-Gamma,21.0,1907,88,51,224,0.7881056666374207,29.12221908569336,6.161120799718774,bbox_span,29.12221908569336,1,1,1,1,17,34,27,44,50176,0.00033880739795918367,0.0006776147959183673,0.0005381058673469387,0.08333333333333333,4.363636363636363,0.361216669551382,0.6,0.6547974079162255,C,r,o,6.161120799718774,1,1,0.361216669551382,0.6,0.08333333333333333
hmi_20131201_0000_1907_0.png,C,a,o,Cao,H,x,x,Hxx,2013-12-01T00:00:00,-9.0,38.0,276.0,7.0,60.0,Beta,10.0,1907,48,46,224,0.8458272218704224,39.71589660644531,0.3342230682544288,bbox_span,39.71589660644531,0,0,1,0,0,14,7,7,50176,0.0,0.00027901785714285713,0.00013950892857142856,0.5833333333333334,0.75,0.0,0.0,0.0,H,x,x,0.3342230682544288,0,1,0.0,0.0,0.5833333333333334
hmi_20131201_0000_1908_1.png,D,a,o,Dao,D,x,o,Dxo,2013-12-01T00:00:00,-26.0,-1.0,237.0,10.0,180.0,Beta-Gamma,6.0,1908,120,60,224,0.8289121985435486,28.083372116088867,8.808883521137279,bbox_span,28.083372116088867,2,2,2,1,55,101,20,75,50176,0.001096141581632653,0.0020129145408163264,0.0003985969387755102,0.05555555555555555,4.166666666666667,0.0,0.0,0.0,D,x,o,8.808883521137279,2,2,0.0,0.0,0.05555555555555555
hmi_20131201_0000_1910_2.png,B,x,o,Bxo,H,x,x,Hxx,2013-12-01T00:00:00,1.0,41.0,279.0,3.0,10.0,Beta,4.0,1910,72,47,224,0.7785009741783142,44.11225509643555,1.8437444959305451,bbox_span,44.11225509643555,1,1,1,1,10,19,22,32,50176,0.0001992984693877551,0.0003786670918367347,0.0004384566326530612,0.26666666666666666,1.2,0.0,0.0,0.0,H,x,x,1.8437444959305451,1,1,0.0,0.0,0.26666666666666666
hmi_20131201_0000_1909_3.png,D,k,c,Dkc,B,x,c,Bxc,2013-12-01T00:00:00,-18.0,-31.0,207.0,10.0,330.0,Beta-Gamma,17.0,1909,112,97,224,0.7650035619735718,37.19588088989258,9.810731446348667,bbox_span,37.19588088989258,4,4,4,0,108,200,0,108,50176,0.002152423469387755,0.003985969387755102,0.0,0.03260869565217391,1.4375,0.0,0.0,0.0,B,x,c,9.810731446348667,4,4,0.0,0.0,0.03260869565217391
hmi_20131201_0000_1911_4.png,C,s,o,Cso,A,x,x,Axx,2013-12-01T00:00:00,-12.0,-16.0,222.0,3.0,20.0,Beta,4.0,1911,79,51,224,0.7575015425682068,20.55119514465332,0.7412529988537881,bbox_span,20.55119514465332,1,1,2,0,15,42,0,15,50176,0.00029894770408163266,0.0008370535714285714,0.0,0.5357142857142857,1.75,0.0,0.0,0.0,A,x,x,0.7412529988537881,1,2,0.0,0.0,0.5357142857142857
hmi_20131202_0000_1907_0.png,H,r,x,Hrx,H,x,x,Hxx,2013-12-02T00:00:00,-9.0,49.0,274.0,2.0,30.0,Alpha,3.0,1907,68,56,224,0.7789588570594788,48.08903503417969,0.787875621451686,bbox_span,48.08903503417969,0,0,2,1,0,16,19,19,49486,0.0,0.00032332376833852,0.0003839469749019925,0.7916666666666666,1.5,0.0,0.0,0.0,H,x,x,0.787875621451686,0,2,0.0,0.0,0.7916666666666666
hmi_20131202_0000_1908_1.png,E,a,o,Eao,D,x,o,Dxo,2013-12-02T00:00:00,-26.0,10.0,235.0,11.0,180.0,Beta-Gamma,12.0,1908,121,62,224,0.7690085172653198,30.0400333404541,9.678470045778948,bbox_span,30.0400333404541,2,2,2,1,47,64,16,63,50176,0.0009367028061224489,0.0012755102040816326,0.00031887755102040814,0.03535353535353535,3.6818181818181817,0.0,0.0,0.0,D,x,o,9.678470045778948,2,2,0.0,0.0,0.03535353535353535
hmi_20131202_0000_1911_2.png,D,a,o,Dao,C,r,o,Cro,2013-12-02T00:00:00,-12.0,-1.0,224.0,5.0,50.0,Beta,8.0,1911,85,53,224,0.7600499987602234,14.881354331970215,5.227178158327342,bbox_span,14.881354331970215,1,1,1,1,14,20,22,36,50176,0.00027901785714285713,0.0003985969387755102,0.0004384566326530612,0.05454545454545454,2.933333333333333,0.36158867613312684,0.5,0.7752946940263368,C,r,o,5.227178158327342,1,1,0.36158867613312684,0.5,0.05454545454545454
hmi_20131202_0000_1909_3.png,D,k,c,Dkc,E,h,c,Ehc,2013-12-02T00:00:00,-18.0,-20.0,205.0,10.0,350.0,Beta-Gamma,23.0,1909,119,96,224,0.70693439245224,26.816333770751953,10.295743044801238,bbox_span,26.816333770751953,4,4,5,4,78,159,133,211,50176,0.0015545280612244898,0.003168845663265306,0.002650669642857143,0.054437564499484004,1.4901960784313726,5.255576050948688,0.1891891891891892,2.7408670256853713,E,h,c,10.295743044801238,4,5,5.255576050948688,0.1891891891891892,0.054437564499484004
hmi_20131203_0000_1911_0.png,D,a,o,Dao,A,x,x,Axx,2013-12-03T00:00:00,-11.0,11.0,223.0,5.0,50.0,Beta,6.0,1911,46,47,224,0.8474426865577698,18.680126190185547,0.24116763929424892,bbox_span,18.680126190185547,1,1,1,0,8,8,0,8,50176,0.00015943877551020407,0.00015943877551020407,0.0,0.6666666666666666,0.75,0.0,0.0,0.0,A,x,x,0.24116763929424892,1,1,0.0,0.0,0.6666666666666666
hmi_20131203_0000_1908_1.png,E,a,o,Eao,H,x,x,Hxx,2013-12-03T00:00:00,-25.0,22.0,233.0,11.0,120.0,Beta-Gamma,9.0,1908,114,67,224,0.8196370601654053,36.67494201660156,1.2065864739369996,bbox_span,36.67494201660156,1,1,2,0,22,51,9,31,50176,0.0004384566326530612,0.001016422193877551,0.0001793686224489796,0.34444444444444444,1.1111111111111112,0.0,0.0,0.0,H,x,x,1.2065864739369996,1,2,0.0,0.0,0.34444444444444444
hmi_20131203_0000_1913_2.png,D,a,o,Dao,H,r,x,Hrx,2013-12-03T00:00:00,-13.0,56.0,267.0,3.0,40.0,Beta,4.0,1913,74,59,224,0.8072651624679565,55.513858795166016,1.9911881478889206,bbox_span,55.513858795166016,0,0,2,1,0,26,47,47,37882,0.0,0.0006863417982155113,0.0012406947890818859,0.47,1.0,0.536887056258336,0.5714285714285714,0.6966924635418392,H,r,x,1.9911881478889206,0,2,0.536887056258336,0.5714285714285714,0.47
hmi_20131203_0000_1912_3.png,H,s,x,Hsx,A,x,x,Axx,2013-12-03T00:00:00,-21.0,-66.0,145.0,2.0,80.0,Alpha,1.0,1912,48,56,224,0.7878535985946655,59.35224533081055,0.7432125145269333,bbox_span,59.35224533081055,1,1,1,0,11,33,0,11,29724,0.0003700713228367649,0.0011102139685102946,0.0,0.55,0.8,0.0,0.0,0.0,A,x,x,0.7432125145269333,1,1,0.0,0.0,0.55
hmi_20131203_0000_1909_4.png,E,k,c,Ekc,D,x,c,Dxc,2013-12-03T00:00:00,-17.0,-6.0,205.0,11.0,330.0,Beta-Gamma,27.0,1909,119,94,224,0.7054293155670166,20.487791061401367,9.710299077367896,bbox_span,20.487791061401367,4,4,4,3,80,123,41,121,50176,0.0015943877551020409,0.0024513711734693877,0.000817123724489796,0.03144490644490645,1.4230769230769231,0.0,0.0,0.0,D,x,c,9.710299077367896,4,4,0.0,0.0,0.03144490644490645
hmi_20131204_0000_1912_0.png,H,s,x,Hsx,H,x,x,Hxx,2013-12-04T00:00:00,-21.0,-53.0,144.0,2.0,120.0,Alpha,1.0,1912,51,56,224,0.8814108371734619,54.906307220458984,1.468290327463191,bbox_span,54.906307220458984,1,1,1,0,20,44,6,26,41334,0.00048386316349736296,0.0010644989596941986,0.00014515894904920887,0.26262626262626265,0.8181818181818182,0.0,0.0,0.0,H,x,x,1.468290327463191,1,1,0.0,0.0,0.26262626262626265
hmi_20131204_0000_1908_1.png,D,s,o,Dso,H,x,x,Hxx,2013-12-04T00:00:00,-26.0,34.0,232.0,10.0,80.0,Beta,5.0,1908,109,70,224,0.8290895819664001,45.69622802734375,1.253341226389817,bbox_span,45.69622802734375,1,1,2,0,23,42,8,31,49797,0.00046187521336626703,0.0008434243026688355,0.00016065224812739724,0.38271604938271603,1.0,0.0,0.0,0.0,H,x,x,1.253341226389817,1,2,0.0,0.0,0.38271604938271603
hmi_20131204_0000_1911_2.png,H,r,x,Hrx,H,x,x,Hxx,2013-12-04T00:00:00,-11.0,24.0,222.0,3.0,20.0,Alpha,2.0,1911,45,45,224,0.8103938698768616,29.1264705657959,0.5467484652334196,bbox_span,29.1264705657959,0,0,1,1,0,14,11,11,50176,0.0,0.00027901785714285713,0.0002192283163265306,0.55,1.25,0.0,0.0,0.0,H,x,x,0.5467484652334196,0,1,0.0,0.0,0.55
hmi_20131204_0000_1915_3.png,B,x,o,Bxo,H,x,x,Hxx,2013-12-04T00:00:00,-29.0,8.0,206.0,4.0,10.0,Beta,3.0,1915,75,51,224,0.7810430526733398,32.96580123901367,1.0501879546562565,bbox_span,32.96580123901367,1,1,1,0,15,26,4,19,50176,0.00029894770408163266,0.0005181760204081633,7.971938775510203e-05,0.30158730158730157,0.7777777777777778,0.0,0.0,0.0,H,x,x,1.0501879546562565,1,1,0.0,0.0,0.30158730158730157
hmi_20131204_0000_1909_4.png,E,k,c,Ekc,E,r,c,Erc,2013-12-04T00:00:00,-18.0,7.0,205.0,11.0,250.0,Beta-Gamma,17.0,1909,122,89,224,0.7664591670036316,21.306804656982422,10.480333201198766,bbox_span,21.306804656982422,4,4,4,4,53,102,71,124,50176,0.0010562818877551021,0.002032844387755102,0.0014150191326530613,0.03217436429683446,1.7446808510638299,0.36779617956997523,0.75,0.7161972193991417,E,r,c,10.480333201198766,4,4,0.36779617956997523,0.75,0.03217436429683446
hmi_20131205_0000_1912_0.png,H,s,x,Hsx,H,x,x,Hxx,2013-12-05T00:00:00,-21.0,-40.0,143.0,2.0,110.0,Alpha,1.0,1912,53,54,224,0.8605191111564636,46.4097900390625,1.0551194346849688,bbox_span,46.4097900390625,1,1,1,0,28,46,10,38,49747,0.0005628480109353327,0.0009246788751080467,0.00020101714676261885,0.3392857142857143,0.5714285714285714,0.0,0.0,0.0,H,x,x,1.0551194346849688,1,1,0.0,0.0,0.3392857142857143
hmi_20131205_0000_1909_1.png,E,k,c,Ekc,H,x,x,Hxx,2013-12-05T00:00:00,-17.0,20.0,205.0,11.0,250.0,Beta-Gamma,11.0,1909,118,86,224,0.830973207950592,28.792797088623047,3.3173162472052544,bbox_span,28.792797088623047,1,1,4,1,27,132,21,48,50176,0.0005381058673469387,0.0026307397959183672,0.0004185267857142857,0.09142857142857143,1.1904761904761905,0.0,0.0,0.0,H,x,x,3.3173162472052544,1,4,0.0,0.0,0.09142857142857143
hmi_20131205_0000_1915_2.png,C,a,o,Cao,H,x,x,Hxx,2013-12-05T00:00:00,-29.0,23.0,208.0,3.0,30.0,Beta,3.0,1915,44,46,224,0.7959410548210144,41.001136779785156,1.1868695895750236,bbox_span,41.001136779785156,1,1,1,1,11,16,10,21,50176,0.0002192283163265306,0.00031887755102040814,0.0001992984693877551,0.328125,1.0,0.0,0.0,0.0,H,x,x,1.1868695895750236,1,1,0.0,0.0,0.328125
hmi_20131205_0000_1908_3.png,D,s,o,Dso,A,x,x,Axx,2013-12-05T00:00:00,-26.0,48.0,232.0,9.0,80.0,Beta,3.0,1908,100,68,224,0.7939974665641785,53.86806869506836,0.5398054959580005,bbox_span,53.86806869506836,1,1,1,0,10,33,0,10,44087,0.00022682423390115,0.000748519971873795,0.0,0.625,1.0,0.0,0.0,0.0,A,x,x,0.5398054959580005,1,1,0.0,0.0,0.625
hmi_20131206_0000_1909_0.png,D,a,i,Dai,H,x,x,Hxx,2013-12-06T00:00:00,-17.0,34.0,206.0,10.0,200.0,Beta,19.0,1909,110,81,224,0.8780697584152222,39.90913391113281,4.482861921874772,bbox_span,39.90913391113281,1,1,1,2,26,69,79,105,50176,0.0005181760204081633,0.0013751594387755102,0.0015744579081632653,0.12867647058823528,0.7058823529411765,0.0,0.0,0.0,H,x,x,4.482861921874772,1,1,0.0,0.0,0.12867647058823528
