filename,Z,P,C,mcintosh_full,pred_Z,pred_P,pred_C,pred_mcintosh_full,date_iso,lat,lon,carrington_lo,extension_ll,area,mag_class,num_spots_srs,noaa,orig_w,orig_h,square_size,yolo_conf,dist_angular,z_length_deg,z_length_mode,mean_dist_angular,num_spots_det,num_bbox_spots,num_umbra,num_penumbra,area_bbox,area_umbra,area_penumbra,area_total,valid_area,bbox_fraction_valid,umbra_fraction_valid,pen_fraction_valid,fill_ratio,elongation,pen_diam_ns_deg,pen_symmetry,pen_irregularity,pred_z_tree,pred_p_tree,pred_c_tree,length_deg_attr,num_spots_bbox_attr,num_umbra_attr,pen_diam_ns_deg_attr,pen_symmetry_attr,fill_ratio_attr,mc_Z,mc_P,mc_C,outlier
hmi_20111004_0000_1305_4.png,C,h,i,Chi,H,x,x,Hxx,2011-10-04T00:00:00,11.0,36.0,247.0,9.0,250.0,Beta,10.0,1305,54,56,224,0.6296872496604919,42.93037033081055,3.1495623066078315,bbox_span,42.93037033081055,1,1,1,1,41,34,102,143,50176,0.0008171237244897,0.0006776147959183,0.0020328443877551,0.3783068783068783,1.1666666666666667,0.0,0.0,0.0,H,x,x,3.1495623066078315,1,1,0.0,0.0,0.3783068783068783,C,h,i,1
hmi_20111005_0000_1309_0.png,D,a,o,Dao,A,x,x,Axx,2011-10-05T00:00:00,24.0,-42.0,156.0,4.0,160.0,Beta,6.0,1309,57,64,224,0.8886977434158325,44.304954528808594,0.72007219479764,bbox_span,44.304954528808594,1,1,1,0,29,59,0,29,50118,0.0005786344227622,0.0011772217566542,0.0,0.725,0.625,0.0,0.0,0.0,A,x,x,0.72007219479764,1,1,0.0,0.0,0.725,D,a,o,1
hmi_20111005_0000_1305_1.png,C,s,i,Csi,H,x,x,Hxx,2011-10-05T00:00:00,11.0,49.0,246.0,8.0,190.0,Beta,10.0,1305,52,60,224,0.8573206067085266,53.34965133666992,2.4148140544786365,bbox_span,53.34965133666992,1,1,1,2,37,59,52,89,42337,0.0008739400524364,0.0013935800836148,0.0012282400736944,0.3803418803418803,0.7222222222222222,0.0,0.0,0.0,H,x,x,2.4148140544786365,1,1,0.0,0.0,0.3803418803418803,C,s,i,1
hmi_20111005_0000_1311_2.png,D,a,i,Dai,H,x,x,Hxx,2011-10-05T00:00:00,-12.0,-20.0,176.0,5.0,70.0,Beta,12.0,1311,91,55,224,0.7901013493537903,28.55870246887207,1.735404446136571,bbox_span,28.55870246887207,1,1,1,2,23,55,22,45,50176,0.0004583864795918,0.0010961415816326,0.000438456632653,0.2307692307692307,0.8666666666666667,0.0,0.0,0.0,H,x,x,1.735404446136571,1,1,0.0,0.0,0.2307692307692307,D,a,i,1
hmi_20111005_0000_1312_3.png,H,s,x,Hsx,H,x,x,Hxx,2011-10-05T00:00:00,22.0,-74.0,122.0,4.0,210.0,Alpha,1.0,1312,55,62,224,0.7420968413352966,60.07518768310547,2.2780007927875685,bbox_span,60.07518768310547,1,1,1,0,24,42,7,31,26996,0.0008890205956437,0.0015557860423766,0.0002592976737294,0.19375,0.625,0.0,0.0,0.0,H,x,x,2.2780007927875685,1,1,0.0,0.0,0.19375,H,s,x,1
hmi_20111005_0000_1310_4.png,D,a,o,Dao,C,r,o,Cro,2011-10-05T00:00:00,-32.0,-2.0,195.0,6.0,45.0,Beta,8.0,1310,99,48,224,0.7116466760635376,41.908451080322266,5.409385490215791,bbox_span,41.908451080322266,1,1,1,1,8,18,39,47,50176,0.0001594387755102,0.0003587372448979,0.0007772640306122,0.1135265700483091,5.111111111111111,0.4692537546739109,0.7142857142857143,0.6966924635418392,C,r,o,5.409385490215791,1,1,0.4692537546739109,0.7142857142857143,0.1135265700483091,D,a,o,1
hmi_20111006_0000_1311_0.png,D,s,o,Dso,H,x,x,Hxx,2011-10-06T00:00:00,-11.0,-7.0,176.0,6.0,110.0,Beta,6.0,1311,54,51,224,0.874406635761261,20.384767532348636,1.340519673550457,bbox_span,20.384767532348636,1,1,1,0,23,39,11,34,50176,0.0004583864795918,0.0007772640306122,0.0002192283163265,0.3148148148148148,1.3333333333333333,0.0,0.0,0.0,H,x,x,1.340519673550457,1,1,0.0,0.0,0.3148148148148148,D,s,o,1
hmi_20111006_0000_1312_1.png,H,s,x,Hsx,H,x,x,Hxx,2011-10-06T00:00:00,23.0,-59.0,125.0,2.0,220.0,Alpha,1.0,1312,55,60,224,0.8728803396224976,56.12247085571289,2.15719915795894,bbox_span,56.12247085571289,1,1,1,1,45,63,33,78,36981,0.0012168410805548,0.0017035775127768,0.0008923501257402,0.3732057416267942,0.5789473684210527,0.0,0.0,0.0,H,x,x,2.15719915795894,1,1,0.0,0.0,0.3732057416267942,H,s,x,1
hmi_20111006_0000_1305_2.png,C,h,o,Cho,H,x,x,Hxx,2011-10-06T00:00:00,10.0,65.0,248.0,3.0,250.0,Beta,4.0,1305,47,59,224,0.8371854424476624,58.24352264404297,2.886525117616438,bbox_span,58.24352264404297,1,1,1,2,27,40,41,68,30106,0.0008968311964392,0.0013286388095396,0.0013618547797781,0.3434343434343434,0.6111111111111112,0.0,0.0,0.0,H,x,x,2.886525117616438,1,1,0.0,0.0,0.3434343434343434,C,h,o,1
hmi_20111006_0000_1309_3.png,D,s,o,Dso,H,x,x,Hxx,2011-10-06T00:00:00,24.0,-28.0,156.0,3.0,160.0,Beta,3.0,1309,58,61,224,0.8100229501724243,32.879852294921875,1.3643246492666588,bbox_span,32.879852294921875,1,1,1,1,27,69,13,40,50176,0.0005381058673469,0.0013751594387755,0.000259088010204,0.3418803418803419,0.6923076923076923,0.0,0.0,0.0,H,x,x,1.3643246492666588,1,1,0.0,0.0,0.3418803418803419,D,s,o,1
hmi_20111006_0000_1313_4.png,D,a,i,Dai,A,x,x,Axx,2011-10-06T00:00:00,-13.0,-65.0,118.0,5.0,90.0,Beta,12.0,1313,64,53,224,0.7922336459159851,59.1622314453125,0.570225032627214,bbox_span,59.1622314453125,1,1,2,0,8,40,0,8,29319,0.0002728606023397,0.0013643030116988,0.0,0.6666666666666666,0.75,0.0,0.0,0.0,A,x,x,0.570225032627214,1,2,0.0,0.0,0.6666666666666666,D,a,i,1
hmi_20111007_0000_1313_0.png,D,a,i,Dai,H,x,x,Hxx,2011-10-07T00:00:00,-15.0,-52.0,118.0,8.0,180.0,Beta,10.0,1313,87,60,224,0.8893138766288757,54.619754791259766,1.688544079727451,bbox_span,54.619754791259766,1,1,2,1,17,57,20,37,40704,0.0004176493710691,0.0014003537735849,0.0004913522012578,0.2846153846153846,0.7692307692307693,0.0,0.0,0.0,H,x,x,1.688544079727451,1,2,0.0,0.0,0.2846153846153846,D,a,i,1
hmi_20111007_0000_1311_1.png,C,s,o,Cso,A,x,x,Axx,2011-10-07T00:00:00,-12.0,7.0,177.0,3.0,60.0,Beta,3.0,1311,52,52,224,0.8870730400085449,22.693572998046875,0.3804161388599331,bbox_span,22.693572998046875,1,1,1,0,14,36,0,14,50176,0.0002790178571428,0.0007174744897959,0.0,0.7,0.8,0.0,0.0,0.0,A,x,x,0.3804161388599331,1,1,0.0,0.0,0.7,C,s,o,1
hmi_20111007_0000_1309_2.png,C,s,o,Cso,H,x,x,Hxx,2011-10-07T00:00:00,22.0,-14.0,156.0,3.0,170.0,Beta,5.0,1309,54,55,224,0.8720039129257202,23.10810661315918,1.5980896708301526,bbox_span,23.10810661315918,1,1,1,1,38,53,10,48,50176,0.0007573341836734,0.0010562818877551,0.0001992984693877,0.3116883116883117,1.2727272727272727,0.0,0.0,0.0,H,x,x,1.5980896708301526,1,1,0.0,0.0,0.3116883116883117,C,s,o,1
hmi_20111007_0000_1312_3.png,H,s,x,Hsx,H,x,x,Hxx,2011-10-07T00:00:00,22.0,-48.0,122.0,2.0,210.0,Alpha,1.0,1312,53,58,224,0.8365162014961243,49.886531829833984,2.453658080551796,bbox_span,49.886531829833984,1,1,1,1,54,47,77,131,48198,0.0011203784389393,0.0009751441968546,0.001597576662932,0.4548611111111111,0.8888888888888888,0.0,0.0,0.0,H,x,x,2.453658080551796,1,1,0.0,0.0,0.4548611111111111,H,s,x,1
hmi_20111008_0000_1311_0.png,C,s,o,Cso,H,x,x,Hxx,2011-10-08T00:00:00,-11.0,22.0,179.0,4.0,50.0,Beta,2.0,1311,50,49,224,0.8785596489906311,31.92304039001465,1.0734688706990032,bbox_span,31.92304039001465,1,1,1,0,17,24,7,24,50176,0.0003388073979591,0.0004783163265306,0.0001395089285714,0.3333333333333333,1.125,0.0,0.0,0.0,H,x,x,1.0734688706990032,1,1,0.0,0.0,0.3333333333333333,C,s,o,1
hmi_20111008_0000_1313_1.png,D,s,i,Dsi,C,x,o,Cxo,2011-10-08T00:00:00,-16.0,-39.0,118.0,6.0,140.0,Beta,6.0,1313,101,60,224,0.8389487266540527,46.37342834472656,8.288507582868661,bbox_span,46.37342834472656,2,2,2,1,31,68,9,40,49713,0.0006235793454428,0.001367851467423,0.0001810391648059,0.0519480519480519,3.928571428571429,0.0,0.0,0.0,C,x,o,8.288507582868661,2,2,0.0,0.0,0.0519480519480519,D,s,i,1
hmi_20111008_0000_1312_2.png,H,h,x,Hhx,H,x,x,Hxx,2011-10-08T00:00:00,22.0,-35.0,123.0,3.0,320.0,Alpha,1.0,1312,51,53,224,0.806443452835083,38.89558792114258,1.9835881519423595,bbox_span,38.89558792114258,1,1,1,1,56,27,95,151,50176,0.0011160714285714,0.0005381058673469,0.0018933354591836,0.6291666666666667,0.9375,0.0,0.0,0.0,H,x,x,1.9835881519423595,1,1,0.0,0.0,0.6291666666666667,H,h,x,1
hmi_20111008_0000_1309_3.png,D,s,o,Dso,H,x,x,Hxx,2011-10-08T00:00:00,23.0,-2.0,156.0,3.0,80.0,Beta,4.0,1309,75,62,224,0.7710679173469543,19.80509185791016,0.9791214304249722,bbox_span,19.80509185791016,1,1,1,0,33,57,2,35,50176,0.0006576849489795,0.0011360012755102,3.985969387755102e-05,0.4375,0.8,0.0,0.0,0.0,H,x,x,0.9791214304249722,1,1,0.0,0.0,0.4375,D,s,o,1
hmi_20111008_0000_1310_4.png,H,r,x,Hrx,H,x,x,Hxx,2011-10-08T00:00:00,-34.0,38.0,196.0,2.0,10.0,Alpha,1.0,1310,43,43,224,0.686212956905365,54.62386322021485,1.6321090259108622,bbox_span,54.62386322021485,0,0,1,1,0,5,29,29,42624,0.0,0.0001173048048048,0.0006803678678678,0.3766233766233766,0.6363636363636364,0.0,0.0,0.0,H,x,x,1.6321090259108622,0,1,0.0,0.0,0.3766233766233766,H,r,x,1
hmi_20111009_0000_1309_0.png,D,s,o,Dso,H,x,x,Hxx,2011-10-09T00:00:00,22.0,11.0,155.0,4.0,70.0,Beta,3.0,1309,53,53,224,0.8664363622665405,22.327634811401367,1.220665355635301,bbox_span,22.327634811401367,1,1,1,1,24,40,25,49,50176,0.0004783163265306,0.000797193877551,0.0004982461734693,0.3712121212121212,0.9166666666666666,0.0,0.0,0.0,H,x,x,1.220665355635301,1,1,0.0,0.0,0.3712121212121212,D,s,o,1
hmi_20111009_0000_1311_1.png,H,s,x,Hsx,A,x,x,Axx,2011-10-09T00:00:00,-13.0,36.0,180.0,1.0,50.0,Alpha,1.0,1311,48,48,224,0.8645650148391724,43.57161712646485,0.6523044866871097,bbox_span,43.57161712646485,1,1,1,0,14,22,0,14,50176,0.0002790178571428,0.000438456632653,0.0,0.7,1.25,0.0,0.0,0.0,A,x,x,0.6523044866871097,1,1,0.0,0.0,0.7,H,s,x,1
hmi_20111009_0000_1313_2.png,D,s,o,Dso,C,x,o,Cxo,2011-10-09T00:00:00,-15.0,-28.0,116.0,10.0,120.0,Beta,5.0,1313,108,55,224,0.802405059337616,35.10551834106445,8.217515974503227,bbox_span,35.10551834106445,2,2,2,1,33,60,19,52,50176,0.0006576849489795,0.0011957908163265,0.0003786670918367,0.055026455026455,4.2,0.0,0.0,0.0,C,x,o,8.217515974503227,2,2,0.0,0.0,0.055026455026455,D,s,o,1
hmi_20111009_0000_1312_3.png,H,s,x,Hsx,H,x,x,Hxx,2011-10-09T00:00:00,23.0,-21.0,122.0,3.0,200.0,Alpha,1.0,1312,51,52,224,0.7948743104934692,28.55680274963379,1.152361655047622,bbox_span,28.55680274963379,1,1,1,2,63,32,30,92,50176,0.0012555803571428,0.0006377551020408,0.0005978954081632,0.6571428571428571,0.7142857142857143,0.0,0.0,0.0,H,x,x,1.152361655047622,1,1,0.0,0.0,0.6571428571428571,H,s,x,1
hmi_20111009_0000_1310_4.png,A,x,x,Axx,H,x,x,Hxx,2011-10-09T00:00:00,-34.0,51.0,196.0,1.0,10.0,Alpha,1.0,1310,43,43,224,0.6950885653495789,58.844032287597656,0.9665003175617468,bbox_span,58.844032287597656,0,0,1,1,0,5,25,25,34094,0.0,0.0001466533700944,0.0007332668504722,0.3968253968253968,0.7777777777777778,0.0,0.0,0.0,H,x,x,0.9665003175617468,0,1,0.0,0.0,0.3968253968253968,A,x,x,1
hmi_20111010_0000_1309_0.png,H,s,x,Hsx,H,x,x,Hxx,2011-10-10T00:00:00,23.0,24.0,155.0,1.0,70.0,Alpha,1.0,1309,52,53,224,0.88276606798172,31.03973960876465,0.4275863633729008,bbox_span,31.03973960876465,1,1,1,0,15,33,4,19,50176,0.0002989477040816,0.0006576849489795,7.971938775510203e-05,0.475,0.4,0.0,0.0,0.0,H,x,x,0.4275863633729008,1,1,0.0,0.0,0.475,H,s,x,1
hmi_20111010_0000_1311_1.png,H,s,x,Hsx,H,x,x,Hxx,2011-10-10T00:00:00,-11.0,50.0,180.0,1.0,40.0,Alpha,1.0,1311,45,47,224,0.8771010637283325,53.33900833129883,1.119708526768147,bbox_span,53.33900833129883,1,1,1,1,10,10,11,21,43863,0.0002279825821307,0.0002279825821307,0.0002507808403437,0.375,0.875,0.0,0.0,0.0,H,x,x,1.119708526768147,1,1,0.0,0.0,0.375,H,s,x,1
hmi_20111010_0000_1313_2.png,D,s,o,Dso,C,x,o,Cxo,2011-10-10T00:00:00,-15.0,-13.0,117.0,9.0,90.0,Beta,6.0,1313,109,54,224,0.8220396637916565,26.34109687805176,7.625584522407222,bbox_span,26.34109687805176,2,2,2,0,26,70,5,31,50176,0.0005181760204081,0.0013950892857142,9.964923469387755e-05,0.0702947845804988,9.0,0.0,0.0,0.0,C,x,o,7.625584522407222,2,2,0.0,0.0,0.0702947845804988,D,s,o,1
hmi_20111010_0000_1314_3.png,H,s,x,Hsx,H,x,x,Hxx,2011-10-10T00:00:00,26.0,-72.0,58.0,6.0,180.0,Alpha,1.0,1314,55,68,224,0.7675450444221497,59.83408737182617,2.92442881329194,bbox_span,59.83408737182617,1,1,1,2,34,61,36,70,27899,0.0012186816731782,0.0021864582959962,0.001290368830424,0.2083333333333333,0.5833333333333334,0.0,0.0,0.0,H,x,x,2.92442881329194,1,1,0.0,0.0,0.2083333333333333,H,s,x,1
hmi_20111011_0000_1309_0.png,H,s,x,Hsx,A,x,x,Axx,2011-10-11T00:00:00,23.0,38.0,156.0,2.0,40.0,Alpha,2.0,1309,49,51,224,0.893059253692627,41.97890472412109,0.4895082708629703,bbox_span,41.97890472412109,1,1,1,0,14,30,0,14,50176,0.0002790178571428,0.0005978954081632,0.0,0.7,0.8,0.0,0.0,0.0,A,x,x,0.4895082708629703,1,1,0.0,0.0,0.7,H,s,x,1
hmi_20111011_0000_1314_1.png,H,s,x,Hsx,H,x,x,Hxx,2011-10-11T00:00:00,27.0,-59.0,59.0,3.0,230.0,Alpha,2.0,1314,58,66,224,0.865604043006897,55.8818588256836,2.394708490187127,bbox_span,55.8818588256836,1,1,1,0,58,83,16,74,38170,0.0015195179460309,0.0021744825779407,0.0004191773644223,0.3303571428571428,0.875,0.0,0.0,0.0,H,x,x,2.394708490187127,1,1,0.0,0.0,0.3303571428571428,H,s,x,1
hmi_20111011_0000_1313_2.png,D,a,i,Dai,H,x,x,Hxx,2011-10-11T00:00:00,-15.0,-1.0,117.0,9.0,90.0,Beta,15.0,1313,108,64,224,0.8189523816108704,23.086320877075195,1.836003584849692,bbox_span,23.086320877075195,1,1,3,1,34,96,36,70,50176,0.0006776147959183,0.0019132653061224,0.0007174744897959,0.3333333333333333,1.0714285714285714,0.0,0.0,0.0,H,x,x,1.836003584849692,1,3,0.0,0.0,0.3333333333333333,D,a,i,1
hmi_20111011_0000_1312_3.png,H,s,x,Hsx,H,x,x,Hxx,2011-10-11T00:00:00,22.0,3.0,121.0,7.0,210.0,Alpha,1.0,1312,55,54,224,0.5860002636909485,19.60102844238281,1.2503731917362872,bbox_span,19.60102844238281,1,1,1,1,69,31,14,82,50176,0.0013751594387755,0.000617825255102,0.0002790178571428,0.6212121212121212,0.9166666666666666,0.0,0.0,0.0,H,x,x,1.2503731917362872,1,1,0.0,0.0,0.6212121212121212,H,s,x,1
hmi_20111011_0000_1315_4.png,D,a,o,Dao,C,x,o,Cxo,2011-10-11T00:00:00,20.0,-8.0,111.0,4.0,40.0,Beta,6.0,1315,75,48,224,0.5732723474502563,17.629592895507812,3.857106168012095,bbox_span,17.629592895507812,2,2,2,1,24,37,20,44,50176,0.0004783163265306,0.0007374043367346,0.0003985969387755,0.1333333333333333,3.3,0.0,0.0,0.0,C,x,o,3.857106168012095,2,2,0.0,0.0,0.1333333333333333,D,a,o,1
hmi_20111012_0000_1309_0.png,H,s,x,Hsx,A,x,x,Axx,2011-10-12T00:00:00,23.0,51.0,155.0,1.0,40.0,Alpha,1.0,1309,48,50,224,0.8957063555717468,52.12487030029297,0.67886057165429,bbox_span,52.12487030029297,1,1,1,0,17,21,0,17,45879,0.0003705398984284,0.0004577257568822,0.0,0.5666666666666667,0.8333333333333334,0.0,0.0,0.0,A,x,x,0.67886057165429,1,1,0.0,0.0,0.5666666666666667,H,s,x,1
hmi_20111012_0000_1316_1.png,D,a,i,Dai,D,r,o,Dro,2011-10-12T00:00:00,-12.0,-56.0,48.0,3.0,60.0,Beta,3.0,1316,72,62,224,0.8618159294128418,55.15510940551758,5.782936398143018,bbox_span,55.15510940551758,1,1,1,1,24,63,13,37,39150,0.0006130268199233,0.0016091954022988,0.0003320561941251,0.0797413793103448,1.8125,0.4058582156595218,0.5,0.5831776862486935,D,r,o,5.782936398143018,1,1,0.4058582156595218,0.5,0.0797413793103448,D,a,i,1
hmi_20111012_0000_1313_2.png,D,a,i,Dai,D,k,o,Dko,2011-10-12T00:00:00,-15.0,13.0,118.0,9.0,120.0,Beta,18.0,1313,116,64,224,0.7692940831184387,26.103988647460938,7.046703543364571,bbox_span,26.103988647460938,1,1,1,3,31,94,79,110,50176,0.000617825255102,0.0018734056122448,0.0015744579081632,0.0742240215924426,2.1923076923076925,3.2193234339043726,0.4166666666666667,2.802211114908338,D,k,o,7.046703543364571,1,1,3.2193234339043726,0.4166666666666667,0.0742240215924426,D,a,i,1
hmi_20111012_0000_1312_3.png,H,s,x,Hsx,H,x,x,Hxx,2011-10-12T00:00:00,22.0,16.0,121.0,7.0,210.0,Alpha,1.0,1312,53,53,224,0.6903025507926941,25.2866153717041,1.0074451146645895,bbox_span,25.2866153717041,1,1,1,1,68,31,12,80,50176,0.0013552295918367,0.000617825255102,0.0002391581632653,0.7407407407407407,0.75,0.0,0.0,0.0,H,x,x,1.0074451146645895,1,1,0.0,0.0,0.7407407407407407,H,s,x,1
hmi_20111012_0000_1314_4.png,C,h,o,Cho,H,x,x,Hxx,2011-10-12T00:00:00,27.0,-45.0,60.0,3.0,250.0,Beta,2.0,1314,55,60,224,0.6865242123603821,49.525516510009766,1.4323228300715305,bbox_span,49.525516510009766,1,1,1,1,60,47,29,87,48182,0.0012452783197044,0.0009754680171018,0.0006018845211904,0.54375,0.625,0.0,0.0,0.0,H,x,x,1.4323228300715305,1,1,0.0,0.0,0.54375,C,h,o,1
hmi_20111012_0000_1317_5.png,H,s,x,Hsx,H,x,x,Hxx,2011-10-12T00:00:00,-26.0,-68.0,37.0,2.0,90.0,Alpha,1.0,1317,47,50,224,0.6611829400062561,60.3965072631836,1.5200487701547822,bbox_span,60.3965072631836,0,0,1,1,0,12,9,9,27514,0.0,0.0004361416006396,0.0003271062004797,0.6,1.6666666666666667,0.0,0.0,0.0,H,x,x,1.5200487701547822,0,1,0.0,0.0,0.6,H,s,x,1
hmi_20111012_0000_1315_6.png,D,a,o,Dao,H,x,x,Hxx,2011-10-12T00:00:00,20.0,6.0,111.0,4.0,40.0,Beta,6.0,1315,45,44,224,0.632739245891571,16.755714416503906,1.6098992363930005,bbox_span,16.755714416503906,0,0,1,3,0,14,41,41,50176,0.0,0.0002790178571428,0.0008171237244897,0.244047619047619,1.1666666666666667,0.0,0.0,0.0,H,x,x,1.6098992363930005,0,1,0.0,0.0,0.244047619047619,D,a,o,1
hmi_20111013_0000_1317_0.png,H,s,x,Hsx,A,x,x,Axx,2011-10-13T00:00:00,-27.0,-54.0,37.0,2.0,70.0,Alpha,1.0,1317,46,49,224,0.8698712587356567,56.94236755371094,0.5530512801052002,bbox_span,56.94236755371094,1,1,1,0,12,19,0,12,37123,0.0003232497373595,0.0005118120841526,0.0,0.6,0.8,0.0,0.0,0.0,A,x,x,0.5530512801052002,1,1,0.0,0.0,0.6,H,s,x,1
hmi_20111013_0000_1316_1.png,D,s,i,Dsi,D,x,o,Dxo,2011-10-13T00:00:00,-14.0,-42.0,48.0,8.0,160.0,Beta,12.0,1316,91,63,224,0.856081485748291,47.221412658691406,6.899943104596497,bbox_span,47.221412658691406,2,2,2,0,63,140,3,66,49586,0.0012705199048118,0.0028233775662485,6.050094784818296e-05,0.1395348837209302,3.909090909090909,0.0,0.0,0.0,D,x,o,6.899943104596497,2,2,0.0,0.0,0.1395348837209302,D,s,i,1
hmi_20111013_0000_1319_2.png,D,a,i,Dai,C,x,o,Cxo,2011-10-13T00:00:00,8.0,-42.0,49.0,5.0,30.0,Beta,11.0,1319,91,59,224,0.8394370079040527,43.3454704284668,7.07656910355013,bbox_span,43.3454704284668,1,1,3,0,14,53,8,22,50176,0.0002790178571428,0.0010562818877551,0.0001594387755102,0.0357142857142857,3.142857142857143,0.0,0.0,0.0,C,x,o,7.07656910355013,1,3,0.0,0.0,0.0357142857142857,D,a,i,1
hmi_20111013_0000_1318_3.png,D,a,o,Dao,H,x,x,Hxx,2011-10-13T00:00:00,21.0,3.0,94.0,2.0,10.0,Beta,3.0,1318,64,62,224,0.7858796119689941,18.05797004699707,1.0427331485626348,bbox_span,18.05797004699707,1,1,2,0,11,41,2,13,50176,0.0002192283163265,0.0008171237244897,3.985969387755102e-05,0.2063492063492063,1.2857142857142858,0.0,0.0,0.0,H,x,x,1.0427331485626348,1,2,0.0,0.0,0.2063492063492063,D,a,o,1
hmi_20111013_0000_1314_4.png,C,h,o,Cho,H,x,x,Hxx,2011-10-13T00:00:00,25.0,-33.0,58.0,7.0,370.0,Beta,4.0,1314,53,57,224,0.7611162662506104,39.18733215332031,1.7759682197214228,bbox_span,39.18733215332031,1,1,1,1,61,39,51,111,50176,0.0012157206632653,0.0007772640306122,0.0010164221938775,0.4955357142857143,0.875,0.0,0.0,0.0,H,x,x,1.7759682197214228,1,1,0.0,0.0,0.4955357142857143,C,h,o,1
hmi_20111013_0000_1312_5.png,C,s,o,Cso,H,x,x,Hxx,2011-10-13T00:00:00,23.0,29.0,120.0,3.0,210.0,Beta,3.0,1312,51,54,224,0.7241033911705017,35.18326950073242,1.5316757502125375,bbox_span,35.18326950073242,1,1,1,2,58,29,59,117,50176,0.0011559311224489,0.0005779655612244,0.0011758609693877,0.5735294117647058,0.7058823529411765,0.0,0.0,0.0,H,x,x,1.5316757502125375,1,1,0.0,0.0,0.5735294117647058,C,s,o,1
hmi_20111013_0000_1313_6.png,D,s,o,Dso,D,r,o,Dro,2011-10-13T00:00:00,-14.0,25.0,116.0,10.0,140.0,Beta-Gamma,20.0,1313,103,60,224,0.6163423657417297,35.22209167480469,7.003374766713561,bbox_span,35.22209167480469,1,1,1,1,20,61,29,49,50176,0.0003985969387755,0.0012157206632653,0.0005779655612244,0.0445454545454545,2.272727272727273,0.3823329158249618,0.6666666666666666,0.6184153125032181,D,r,o,7.003374766713561,1,1,0.3823329158249618,0.6666666666666666,0.0445454545454545,D,s,o,1
hmi_20111014_0000_1317_0.png,H,s,x,Hsx,A,x,x,Axx,2011-10-14T00:00:00,-27.0,-41.0,36.0,1.0,70.0,Alpha,1.0,1317,50,50,224,0.9039357900619508,51.15661239624024,0.5862423789330273,bbox_span,51.15661239624024,1,1,1,0,17,27,0,17,46475,0.0003657880580957,0.0005809575040344,0.0,0.5666666666666667,0.8333333333333334,0.0,0.0,0.0,A,x,x,0.5862423789330273,1,1,0.0,0.0,0.5666666666666667,H,s,x,1
hmi_20111014_0000_1316_1.png,D,k,o,Dko,D,x,c,Dxc,2011-10-14T00:00:00,-12.0,-28.0,49.0,7.0,310.0,Beta,10.0,1316,102,62,224,0.879319429397583,35.01359939575195,7.9664723683198595,bbox_span,35.01359939575195,3,3,3,3,66,211,48,114,50176,0.0013153698979591,0.0042051977040816,0.0009566326530612,0.1055555555555555,3.333333333333333,0.0,0.0,0.0,D,x,c,7.9664723683198595,3,3,0.0,0.0,0.1055555555555555,D,k,o,1
hmi_20111014_0000_1319_2.png,C,s,o,Cso,D,x,i,Dxi,2011-10-14T00:00:00,10.0,-29.0,48.0,7.0,80.0,Beta,11.0,1319,116,70,224,0.8322457671165466,29.641000747680664,8.388212845653086,bbox_span,29.641000747680664,3,3,4,1,32,85,19,51,50176,0.0006377551020408,0.0016940369897959,0.0003786670918367,0.0303571428571428,2.142857142857143,0.0,0.0,0.0,D,x,i,8.388212845653086,3,4,0.0,0.0,0.0303571428571428,C,s,o,1
hmi_20111014_0000_1318_3.png,D,s,o,Dso,H,x,x,Hxx,2011-10-14T00:00:00,20.0,18.0,96.0,4.0,50.0,Beta,4.0,1318,72,58,224,0.6931539177894592,26.140974044799805,0.7695638976237063,bbox_span,26.140974044799805,1,1,2,1,8,25,11,19,50176,0.0001594387755102,0.0004982461734693,0.0002192283163265,0.3392857142857143,0.875,0.0,0.0,0.0,H,x,x,0.7695638976237063,1,2,0.0,0.0,0.3392857142857143,D,s,o,1
hmi_20111014_0000_1314_4.png,C,k,o,Cko,H,x,x,Hxx,2011-10-14T00:00:00,27.0,-21.0,57.0,5.0,300.0,Beta,3.0,1314,54,51,224,0.6810532808303833,29.90550804138184,1.970499045294366,bbox_span,29.90550804138184,1,1,1,2,67,37,34,101,50176,0.0013352997448979,0.0007374043367346,0.0006776147959183,0.5153061224489796,1.0,0.0,0.0,0.0,H,x,x,1.970499045294366,1,1,0.0,0.0,0.5153061224489796,C,k,o,1
hmi_20111014_0000_1312_5.png,H,s,x,Hsx,H,x,x,Hxx,2011-10-14T00:00:00,23.0,42.0,120.0,3.0,190.0,Alpha,1.0,1312,54,57,224,0.658850371837616,46.77272415161133,1.8359352481582296,bbox_span,46.77272415161133,1,1,1,0,54,57,4,58,49685,0.0010868471369628,0.0011472275334608,8.050719533058268e-05,0.4393939393939394,1.0909090909090908,0.0,0.0,0.0,H,x,x,1.8359352481582296,1,1,0.0,0.0,0.4393939393939394,H,s,x,1
hmi_20111015_0000_1312_0.png,H,h,x,Hhx,H,x,x,Hxx,2011-10-15T00:00:00,23.0,55.0,120.0,3.0,270.0,Alpha,1.0,1312,56,61,224,0.8740266561508179,54.593143463134766,2.260717803473108,bbox_span,54.593143463134766,1,1,1,2,40,65,35,75,40669,0.0009835501241732,0.0015982689517814,0.0008606063586515,0.2884615384615384,0.65,0.0,0.0,0.0,H,x,x,2.260717803473108,1,1,0.0,0.0,0.2884615384615384,H,h,x,1
